SKU,Nombre,Categoria,Imagen local,URL para WooCommerce,Fuente
prod-28558,"Latanoprost solución oftálmica 50 mcg/ml 2,5 ml Opko",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-2902,"Lavasept Jabon 90 g (Triclosan 0,3%)",Higiene,/products/alcohol-gel.svg,,placeholder_o_no_importable
prod-49499,Lax 3350 Andromaco 7 Sob (Macrogol 3350 1/1),Medicamentos,/products/importadas/prod-49499-lax-3350-andromaco-7-sob-macrogol-3350-1-1-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49499-lax-3350-andromaco-7-sob-macrogol-3350-1-1-dr-simi.jpg,archivo_local_por_sku
prod-23176,Le Sancy Ácido Alm 150 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-23992,Leblon Antiox FPS 50 + 190 g,Protección solar,/products/solar-kids.svg,,placeholder_o_no_importable
prod-40931,Leblon Baby&kids FPS 50 + 190 ml,Protección solar,/products/solar-kids.svg,,placeholder_o_no_importable
prod-580,Lechuga crema 60 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-40402,Lechuga crema Soft 110 ml + 55 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-11489,"Lefkaflam Emulsion 50 g (Arnica 15 g, Esencia Romero 2 g, Eucalipto 1 g, Mentol 1,5 g, Trietanolamina 100 g)",Homeopatía,/products/importadas/prod-11489-lefkaflam-emulsion-50-g-arnica-15-g-esencia-romero-2-g-eucalipto-1-g-mentol--dr-simi.png,http://farmacia-andes.abc/products/importadas/prod-11489-lefkaflam-emulsion-50-g-arnica-15-g-esencia-romero-2-g-eucalipto-1-g-mentol--dr-simi.png,archivo_local_por_sku
prod-46299,Lefkur cápsulas 1000 mg 30,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49727,Leritac 1000 mg 30 comprimidos (Levetiracetam 1000 mg),Medicamentos,/products/importadas/prod-49727-leritac-1000-mg-30-comprimidos-levetiracetam-1000-mg-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49727-leritac-1000-mg-30-comprimidos-levetiracetam-1000-mg-dr-simi.jpg,archivo_local_por_sku
prod-49724,Leritac 500 mg 30 comprimidos Opko (Levetiracetam 500 mg),Medicamentos,/products/importadas/prod-49724-leritac-500-mg-30-comprimidos-opko-levetiracetam-500-mg-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49724-leritac-500-mg-30-comprimidos-opko-levetiracetam-500-mg-dr-simi.jpg,archivo_local_por_sku
prod-33455,"Leukoplast 2,5cmx 5M",Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-32303,Levocetirizina 5 mg 30 comprimidos,Medicamentos,/products/medicamentos/levocetirizina-seven-5mg-30comp.jpg,http://farmacia-andes.abc/products/medicamentos/levocetirizina-seven-5mg-30comp.jpg,override_json
prod-40283,Levofloxacino 500 mg 7 comprimidos recubiertos (Bioequivalente)pasteur,Medicamentos,/products/importadas/prod-40283-levofloxacino-500-mg-7-comprimidos-recubiertos-bioequivalente-pasteur-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-40283-levofloxacino-500-mg-7-comprimidos-recubiertos-bioequivalente-pasteur-dr-simi.jpg,archivo_local_por_sku
prod-49173,Levofloxacino comprimidos 500 mg x 7 Ascend,Medicamentos,/products/importadas/prod-49173-levofloxacino-comprimidos-500-mg-x-7-ascend-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49173-levofloxacino-comprimidos-500-mg-x-7-ascend-dr-simi.jpg,archivo_local_por_sku
prod-38235,Levogastrol 25 mg 30 comprimidos (Levosulpirida 25 mg),Medicamentos,/products/medicamentos/prod-38235-levogastrol-25-mg-30-comprimidos-levosulpirida-25-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-38235-levogastrol-25-mg-30-comprimidos-levosulpirida-25-mg.jpg,archivo_local_por_sku
prod-10444,Levonorgestrel + Etinil 28 comprimidos Mintlab,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-16100,Levorigotax 5 mg 30 comprimidos Re Levocetirizina,Medicamentos,/products/medicamentos/prod-16100-levorigotax-5-mg-30-comprimidos-re-levocetirizina.jpg,http://farmacia-andes.abc/products/medicamentos/prod-16100-levorigotax-5-mg-30-comprimidos-re-levocetirizina.jpg,archivo_local_por_sku
prod-32060,Levorigotax Forte 5 mg/5 ml 120 ml (Levocetirizina 5 mg/5 ml),Medicamentos,/products/medicamentos/prod-32060-levorigotax-forte-5-mg-5-ml-120-ml-levocetirizina-5-mg-5-ml.jpg,http://farmacia-andes.abc/products/medicamentos/prod-32060-levorigotax-forte-5-mg-5-ml-120-ml-levocetirizina-5-mg-5-ml.jpg,archivo_local_por_sku
prod-17639,Levorigotax gotas 5 mg/ml 20 ml (Levocetirizina 5 mg/1 ml),Medicamentos,/products/importadas/prod-17639-levorigotax-gotas-5-mg-ml-20-ml-levocetirizina-5-mg-1-ml-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-17639-levorigotax-gotas-5-mg-ml-20-ml-levocetirizina-5-mg-1-ml-dr-simi.jpg,archivo_local_por_sku
prod-38887,Levotiroxina 75 mcg 56 comprimidos Chile,Medicamentos,/products/importadas/prod-38887-levotiroxina-75-mcg-56-comprimidos-chile-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-38887-levotiroxina-75-mcg-56-comprimidos-chile-dr-simi.jpg,archivo_local_por_sku
prod-49176,Levotiroxina Sodica 100 Mc x 100 comprimidos Alembic ( bioequivalente ),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49177,Levotiroxina Sodica 50 mcg,Medicamentos,/products/importadas/prod-49177-levotiroxina-sodica-50-mcg-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49177-levotiroxina-sodica-50-mcg-dr-simi.jpg,archivo_local_por_sku
prod-49820,Liberat Orlist 120 mg 30 cápsulas (Orlistat 120 mg),Medicamentos,/products/medicamentos/prod-49820-liberat-orlist-120-mg-30-capsulas-orlistat-120-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49820-liberat-orlist-120-mg-30-capsulas-orlistat-120-mg.jpg,archivo_local_por_sku
prod-49819,Liberat Orlistat 120 mg 90 cápsulas,Medicamentos,/products/medicamentos/prod-49819-liberat-orlistat-120-mg-90-capsulas.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49819-liberat-orlistat-120-mg-90-capsulas.jpg,archivo_local_por_sku
prod-39000,"Libraxin 30 comprimidos (Bromuro Clidinio 2,5 mg, Clordiazepoxido 5 mg)",Medicamentos,/products/medicamentos/prod-39000-libraxin-30-comprimidos-bromuro-clidinio-2-5-mg-clordiazepoxido-5-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-39000-libraxin-30-comprimidos-bromuro-clidinio-2-5-mg-clordiazepoxido-5-mg.jpg,archivo_local_por_sku
prod-33203,Lifestyle Skin Premium 6,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-33152,Lifestyle Skyn Largo 3,Medicamentos,/products/medicamentos/prod-33152-lifestyle-skyn-largo-3.jpg,http://farmacia-andes.abc/products/medicamentos/prod-33152-lifestyle-skyn-largo-3.jpg,archivo_local_por_sku
prod-49579,Lifestyles Climax Control 12 Un,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49620,Lifestyles Flavours 12U,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-10707,Lifestyles Large con Esp 3 Un,Medicamentos,/products/medicamentos/prod-10707-lifestyles-large-con-esp-3-un.jpg,http://farmacia-andes.abc/products/medicamentos/prod-10707-lifestyles-large-con-esp-3-un.jpg,archivo_local_por_sku
prod-24293,Lifestyles Large 12 Un (Nonoxinol 25 mg),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-10705,Lifestyles Nuda 12 Un,Medicamentos,/products/importadas/prod-10705-lifestyles-nuda-12-un-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-10705-lifestyles-nuda-12-un-dr-simi.jpg,archivo_local_por_sku
prod-47370,"Lifestyles Orgazmax 3 (Benzocaina 4,5%)",Medicamentos,/products/medicamentos/prod-47370-lifestyles-orgazmax-3-benzocaina-4-5.jpg,http://farmacia-andes.abc/products/medicamentos/prod-47370-lifestyles-orgazmax-3-benzocaina-4-5.jpg,archivo_local_por_sku
prod-6162,Lifestyles Sabor 3 Un,Medicamentos,/products/medicamentos/prod-6162-lifestyles-sabor-3-un.jpg,http://farmacia-andes.abc/products/medicamentos/prod-6162-lifestyles-sabor-3-un.jpg,archivo_local_por_sku
prod-9475,Lifestyles Studded Ruogh Rider 3 Un,Medicamentos,/products/medicamentos/prod-9475-lifestyles-studded-ruogh-rider-3-un.jpg,http://farmacia-andes.abc/products/medicamentos/prod-9475-lifestyles-studded-ruogh-rider-3-un.jpg,archivo_local_por_sku
prod-9476,Lifestyles Ultra Sensible Nuda 3 Un,Medicamentos,/products/medicamentos/prod-9476-lifestyles-ultra-sensible-nuda-3-un.jpg,http://farmacia-andes.abc/products/medicamentos/prod-9476-lifestyles-ultra-sensible-nuda-3-un.jpg,archivo_local_por_sku
prod-49781,Lima Animal Print x 2 Un,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49780,Lima Profesional Color Beauty 1 Un,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49475,"Linovera 30 ml (Aloe Vera 1/1, Centella Asiatica 1/1)",Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-50085,"Lip Vaseline 4,8 g Aloe Vera (Balsamo Labial) (Vaselina 4,8 g)",Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-50086,"Lip Vaseline Original (Balsamo Labial) (Vaselina 4,8 g)",Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-29403,Listerine C Sarro 180 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-5725,Listerine Cool Mint 180 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-38775,Listerine Enj Anticaries 0ALC 250 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-45691,Lodux comprimidos 100 mg 30 (Clozapina 100 mg),Medicamentos,/products/medicamentos/prod-45691-lodux-comprimidos-100-mg-30-clozapina-100-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-45691-lodux-comprimidos-100-mg-30-clozapina-100-mg.jpg,archivo_local_por_sku
prod-30920,Loperamida 6 comprimidos Chile,Medicamentos,/products/medicamentos/prod-30920-loperamida-6-comprimidos-chile.jpg,http://farmacia-andes.abc/products/medicamentos/prod-30920-loperamida-6-comprimidos-chile.jpg,archivo_local_por_sku
prod-9661,Loperamida 6 comprimidos Mintlab,Medicamentos,/products/importadas/prod-9661-loperamida-6-comprimidos-mintlab-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-9661-loperamida-6-comprimidos-mintlab-dr-simi.jpg,archivo_local_por_sku
prod-30921,Loratadina 10 mg 30 comprimidos Chile,Medicamentos,/products/medicamentos/prod-30921-loratadina-10-mg-30-comprimidos-chile.jpg,http://farmacia-andes.abc/products/medicamentos/prod-30921-loratadina-10-mg-30-comprimidos-chile.jpg,archivo_local_por_sku
prod-29881,Loratadina 5 mg/5 ml jarabe 90 ml,Medicamentos,/products/importadas/prod-29881-loratadina-5-mg-5-ml-jarabe-90-ml-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-29881-loratadina-5-mg-5-ml-jarabe-90-ml-dr-simi.jpg,archivo_local_por_sku
prod-14412,Lorazepam 2 mg 30 comprimidos,Medicamentos,/products/medicamentos/prod-14412-lorazepam-2-mg-30-comprimidos.jpg,http://farmacia-andes.abc/products/medicamentos/prod-14412-lorazepam-2-mg-30-comprimidos.jpg,archivo_local_por_sku
prod-49509,Losartan 100 mg 20 comprimidos (Hetero),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49604,"Losartan Pot/Hidroclotiazida 50/12,5 30 comprimidos bioequivalente",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-30922,Losartan Pot 50 mg 30 comprimidos recubiertos (bioequivalente) Lchile,Medicamentos,/products/medicamentos/losartan-lchile-50mg-30comp.jpg,http://farmacia-andes.abc/products/medicamentos/losartan-lchile-50mg-30comp.jpg,override_json
prod-49363,Lotadin 5 mg 30 comprimidos Opko (Desloratadina 5 mg),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-50070,Lowfast x 60 cápsulas (Scl Cnp) (Vinagre De Manzana 1/1),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49815,Lubriderm crema 946 ml Extra Humectante,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49804,Lubriderm Humec Diaria 750 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49256,Lux Jab Barra Flaw Less Glow 100 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49255,Lux Jab Barra Radiant Glow 100 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49529,"Maamvit Sup Alimentario 30 cápsulas (Ácido Folico 0,5 mg, Colecalciferol 0,02 mg, Dha 27,56 mg, Hierro 25 mg, Yodo 0,15 mg)",Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-7266,Macrosan 100 mg 15 cápsulas (bioequivalente) (Nitrofurantoina 100 mg),Medicamentos,/products/medicamentos/prod-7266-macrosan-100-mg-15-capsulas-bioequivalente-nitrofurantoina-100-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-7266-macrosan-100-mg-15-capsulas-bioequivalente-nitrofurantoina-100-mg.jpg,archivo_local_por_sku
prod-13873,Macrosan 100 mg 30 cápsulas (bioequivalente) (Nitrofurantoina 100 mg),Medicamentos,/products/medicamentos/prod-13873-macrosan-100-mg-30-capsulas-bioequivalente-nitrofurantoina-100-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-13873-macrosan-100-mg-30-capsulas-bioequivalente-nitrofurantoina-100-mg.jpg,archivo_local_por_sku
prod-7268,Macrosan 50 mg 20 cápsulas (bioequivalente) (Nitrofurantoina 50 mg),Medicamentos,/products/importadas/prod-7268-macrosan-50-mg-20-capsulas-bioequivalente-nitrofurantoina-50-mg-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-7268-macrosan-50-mg-20-capsulas-bioequivalente-nitrofurantoina-50-mg-dr-simi.jpg,archivo_local_por_sku
prod-49699,Magnesio + Complejo B 20tab,Cuidado familiar,/products/showcase/magnesio-vitaday-400mg.jpg,http://farmacia-andes.abc/products/showcase/magnesio-vitaday-400mg.jpg,override_comun
prod-49698,Magnesio + Zinc 20 Tab Efer,Cuidado familiar,/products/showcase/magnesio-vitaday-400mg.jpg,http://farmacia-andes.abc/products/showcase/magnesio-vitaday-400mg.jpg,override_comun
prod-50075,Magnesio 400 mg x 60 cápsulas (Scl Cnp),Cuidado familiar,/products/showcase/magnesio-citrato-400mg.jpg,http://farmacia-andes.abc/products/showcase/magnesio-citrato-400mg.jpg,override_comun
prod-49585,Magnesio Quelado 60 cápsulas,Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-390,"Maltofer 30 comprimidos Mast (Hierro, Hierro Maltosado)",Medicamentos,/products/medicamentos/prod-390-maltofer-30-comprimidos-mast-hierro-hierro-maltosado.jpg,http://farmacia-andes.abc/products/medicamentos/prod-390-maltofer-30-comprimidos-mast-hierro-hierro-maltosado.jpg,archivo_local_por_sku
prod-50069,Maqui 500 mg x 60 cápsulas (Scl Cnp) (Maqui 500 mg),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-15616,Mareamin 100 mg 20 comprimidos (Dimenhidrinato 100 mg),Medicamentos,/products/medicamentos/prod-15616-mareamin-100-mg-20-comprimidos-dimenhidrinato-100-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-15616-mareamin-100-mg-20-comprimidos-dimenhidrinato-100-mg.jpg,archivo_local_por_sku
prod-11161,Mascarilla 3 Dpliegues Blanca Cja 50uds,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49989,Masticable Kegol Frutilla Unidad,Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-49990,Masticable Kegol Uva Unidad,Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-41895,Maybe Del Ojo M Ink Wp 00,Medicamentos,/products/medicamentos/prod-41895-maybe-del-ojo-m-ink-wp-00.jpg,http://farmacia-andes.abc/products/medicamentos/prod-41895-maybe-del-ojo-m-ink-wp-00.jpg,archivo_local_por_sku
prod-31055,Mebendazol 100 mg 6 comprimidos Mintl,Medicamentos,/products/importadas/prod-31055-mebendazol-100-mg-6-comprimidos-mintl-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-31055-mebendazol-100-mg-6-comprimidos-mintl-dr-simi.jpg,archivo_local_por_sku
prod-46216,Mebendazol Sus 100 mg 35M*,Medicamentos,/products/importadas/prod-46216-mebendazol-sus-100-mg-35m-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-46216-mebendazol-sus-100-mg-35m-dr-simi.jpg,archivo_local_por_sku
prod-49917,"Medazol Gel Topico (Metronidazol 0,75%)",Medicamentos,/products/medicamentos/prod-49917-medazol-gel-topico-metronidazol-0-75.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49917-medazol-gel-topico-metronidazol-0-75.jpg,archivo_local_por_sku
prod-40392,Medicasp Sh 1%130 ml (Ketoconazol 1%),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49360,Melatonina 3 mg 30 comprimidos Momenta,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-50154,Melena De Leon 30 cápsulas,Medicamentos,/products/medicamentos/prod-50154-melena-de-leon-30-capsulas.jpg,http://farmacia-andes.abc/products/medicamentos/prod-50154-melena-de-leon-30-capsulas.jpg,archivo_local_por_sku
prod-13579,"Melipass 24 cápsulas (Melisa 127,5 mg, Pasiflora 127,5 mg)",Homeopatía,/products/suero.svg,,placeholder_o_no_importable
prod-13580,"Melipass 60 cápsulas (Melisa 127,5 mg, Pasiflora 127,5 mg)",Homeopatía,/products/importadas/prod-13580-melipass-60-capsulas-melisa-127-5-mg-pasiflora-127-5-mg-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-13580-melipass-60-capsulas-melisa-127-5-mg-pasiflora-127-5-mg-dr-simi.jpg,archivo_local_por_sku
prod-50073,Melissa Te x 20 Bolsitas (Scl Cnp) (Melisa 2 g),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-32871,Meloxicam 15 mg 10 comprimidos Pasteur,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-39692,"Meloxicam 7,5 mg 15 comprimidos (bioequivalente) Mintlab",Medicamentos,/products/medicamentos/prod-39692-meloxicam-7-5-mg-15-comprimidos-bioequivalente-mintlab.jpg,http://farmacia-andes.abc/products/medicamentos/prod-39692-meloxicam-7-5-mg-15-comprimidos-bioequivalente-mintlab.jpg,archivo_local_por_sku
prod-49719,Memantina Clorhidrato 20 mg 30 comprimidos Pharmatech,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-39490,Memanvitae 10 mg 56 comprimidos Recubiertos(bioequivalente) (Memantina 10 mg),Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-40233,Memikare 10 mg 30 comprimidos (bioequivalente) (Memantina 10 mg),Medicamentos,/products/medicamentos/prod-40233-memikare-10-mg-30-comprimidos-bioequivalente-memantina-10-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-40233-memikare-10-mg-30-comprimidos-bioequivalente-memantina-10-mg.jpg,archivo_local_por_sku
prod-5074,Mentholatum Inh Nasal,Medicamentos,/products/medicamentos/prod-5074-mentholatum-inh-nasal.jpg,http://farmacia-andes.abc/products/medicamentos/prod-5074-mentholatum-inh-nasal.jpg,archivo_local_por_sku
prod-5076,"Mentholatum Lata 12 g (Alcanfor 9 g, Mentol 1,35 g)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-5075,"Mentholatum Lata 36 g (Alcanfor 9 g, Mentol 1,35 g)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-32037,Mentholatum Pote 30 g,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-6166,Merpal gotas 15 mg/20 ml (Diclofenaco Potasico 15 mg/1 ml),Medicamentos,/products/importadas/prod-6166-merpal-gotas-15-mg-20-ml-diclofenaco-potasico-15-mg-1-ml-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-6166-merpal-gotas-15-mg-20-ml-diclofenaco-potasico-15-mg-1-ml-dr-simi.jpg,archivo_local_por_sku
prod-22460,"Merpal Sp 1,16% 110 ml (Diclofenaco Dietilamina 1,16%)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-9618,Metamizol 250 mg 5 Sup,Medicamentos,/products/importadas/prod-9618-metamizol-250-mg-5-sup-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-9618-metamizol-250-mg-5-sup-dr-simi.jpg,archivo_local_por_sku
prod-39356,Metamizol Sod 300 mg 20 comprimidos (Bioequivalente)mintlab,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-36250,Metformina 850 mg 30 comprimidos (bioequivalente) Andromaco,Medicamentos,/products/medicamentos/metformina-andromaco-850mg-30comp.jpg,http://farmacia-andes.abc/products/medicamentos/metformina-andromaco-850mg-30comp.jpg,override_json
prod-30751,Metformina 850 mg 30 comprimidos (Bioequivalente)opko,Medicamentos,/products/medicamentos/metformina-opko-850mg-30comp.webp,http://farmacia-andes.abc/products/medicamentos/metformina-opko-850mg-30comp.webp,override_json
prod-39314,Metformina 850 mg 60 comprimidos (bioequivalente) l Chile,Medicamentos,/products/medicamentos/metformina-lchile-850mg-60comp.jpg,http://farmacia-andes.abc/products/medicamentos/metformina-lchile-850mg-60comp.jpg,override_json
prod-49647,Metformina Clorhidrato 850 mg 60 comprimidos,Medicamentos,/products/importadas/prod-49647-metformina-clorhidrato-850-mg-60-comprimidos-dr-simi.png,http://farmacia-andes.abc/products/importadas/prod-49647-metformina-clorhidrato-850-mg-60-comprimidos-dr-simi.png,archivo_local_por_sku
prod-39829,Metformina LP 500 mg 30 Comprimidos(bioequivalente)ascend,Medicamentos,/products/importadas/prod-39829-metformina-lp-500-mg-30-comprimidos-bioequivalente-ascend-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-39829-metformina-lp-500-mg-30-comprimidos-bioequivalente-ascend-dr-simi.jpg,archivo_local_por_sku
prod-9672,Metildopa 250 mg 20 comprimidos Lchile,Medicamentos,/products/medicamentos/prod-9672-metildopa-250-mg-20-comprimidos-lchile.jpg,http://farmacia-andes.abc/products/medicamentos/prod-9672-metildopa-250-mg-20-comprimidos-lchile.jpg,archivo_local_por_sku
prod-49835,Metoclopramida 10 mg 24 comprimidos,Medicamentos,/products/medicamentos/prod-49835-metoclopramida-10-mg-24-comprimidos.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49835-metoclopramida-10-mg-24-comprimidos.jpg,archivo_local_por_sku
prod-33359,"Metotrexato 2,5 mg 100 comprimidos bioequivalente Mintlab",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-10516,Metronidazol 500 mg 10 Ovu Lchile,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-1264,Microser 8 mg 30 comprimidos (Betahistina 8 mg),Medicamentos,/products/medicamentos/prod-1264-microser-8-mg-30-comprimidos-betahistina-8-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-1264-microser-8-mg-30-comprimidos-betahistina-8-mg.jpg,archivo_local_por_sku
prod-49439,Millefiori Bandas Depilat Facial,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-47463,Millefiori crema Dep P/Sen 20 g Facial,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49455,Mini Wild Protein 30 g,Cuidado familiar,/products/showcase/wild-protein-chocolate-bitter-45g.jpg,http://farmacia-andes.abc/products/showcase/wild-protein-chocolate-bitter-45g.jpg,override_comun
prod-26344,"Mintalub crema Pomo 35 g (Mentol 5,91 g, Salicilato De Metilo 12,8 g)",Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-8717,Mintamox Adulto 30 mg 100 ml (Ambroxol 30 mg/5 ml),Medicamentos,/products/medicamentos/prod-8717-mintamox-adulto-30-mg-100-ml-ambroxol-30-mg-5-ml.jpg,http://farmacia-andes.abc/products/medicamentos/prod-8717-mintamox-adulto-30-mg-100-ml-ambroxol-30-mg-5-ml.jpg,archivo_local_por_sku
prod-8718,Mintamox Inf 15 mg 5 ml (Ambroxol 15 mg/5 ml),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49648,Mio Relax Ciclobenzaprina 10 mg 20 comprimidos Re (Euro),Medicamentos,/products/medicamentos/prod-49648-mio-relax-ciclobenzaprina-10-mg-20-comprimidos-re-euro.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49648-mio-relax-ciclobenzaprina-10-mg-20-comprimidos-re-euro.jpg,archivo_local_por_sku
prod-49513,"Miragran 2,5 mg (Naratriptan) 10 comprimidos",Medicamentos,/products/medicamentos/prod-49513-miragran-2-5-mg-naratriptan-10-comprimidos.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49513-miragran-2-5-mg-naratriptan-10-comprimidos.jpg,archivo_local_por_sku
prod-49720,Mirtavitae 30 mg 30 comprimidos (Mirtazapina 30 mg),Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-49637,Mirtazapina 15 mg 30 comprimidos bioequivalente,Medicamentos,/products/importadas/prod-49637-mirtazapina-15-mg-30-comprimidos-bioequivalente-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49637-mirtazapina-15-mg-30-comprimidos-bioequivalente-dr-simi.jpg,archivo_local_por_sku
prod-49706,Mirtazapina 30 mg 30 comprimidos (Chile),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49638,Modavitae 200 mg 30 comprimidos (Modafinilo 200 mg),Cuidado familiar,/products/importadas/prod-49638-modavitae-200-mg-30-comprimidos-modafinilo-200-mg-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49638-modavitae-200-mg-30-comprimidos-modafinilo-200-mg-dr-simi.jpg,archivo_local_por_sku
prod-50013,"Mokit - Off Kids (Cloruro De Sodio 0,9%)",Medicamentos,/products/medicamentos/prod-50013-mokit-off-kids-cloruro-de-sodio-0-9.jpg,http://farmacia-andes.abc/products/medicamentos/prod-50013-mokit-off-kids-cloruro-de-sodio-0-9.jpg,archivo_local_por_sku
prod-50016,"Mokit-off 50 ml (Cloruro De Sodio 0,9%)",Medicamentos,/products/medicamentos/prod-50016-mokit-off-50-ml-cloruro-de-sodio-0-9.jpg,http://farmacia-andes.abc/products/medicamentos/prod-50016-mokit-off-50-ml-cloruro-de-sodio-0-9.jpg,archivo_local_por_sku
prod-38570,Montelukast 10 mg 30 comprimidos Rec,Medicamentos,/products/medicamentos/prod-38570-montelukast-10-mg-30-comprimidos-rec.jpg,http://farmacia-andes.abc/products/medicamentos/prod-38570-montelukast-10-mg-30-comprimidos-rec.jpg,archivo_local_por_sku
prod-49843,Moringa 520 mg Aura Vit 90 cápsulas,Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-38227,Movidol 200 mg 30 cápsulas (Mebeverina 200 mg),Medicamentos,/products/medicamentos/prod-38227-movidol-200-mg-30-capsulas-mebeverina-200-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-38227-movidol-200-mg-30-capsulas-mebeverina-200-mg.jpg,archivo_local_por_sku
